Sex,State,Age Group,Cause of Death,Year,Deaths,Population,Crude Rate
Males,North Carolina,40-44 yrs,Suicide Injury,2017,83,311566,26.64
Males,North Carolina,45-49 yrs,Suicide Injury,2013,103,331429,31.08
Males,North Carolina,45-49 yrs,Suicide Injury,2014,88,329018,26.75
Males,North Carolina,45-49 yrs,Suicide Injury,2015,104,331771,31.35
Males,North Carolina,45-49 yrs,Suicide Injury,2016,82,338489,24.23
Males,North Carolina,45-49 yrs,Suicide Injury,2017,91,341750,26.63
Males,North Carolina,50-54 yrs,Suicide Injury,2013,114,336034,33.93
Males,North Carolina,50-54 yrs,Suicide Injury,2014,78,339357,22.98
Males,North Carolina,50-54 yrs,Suicide Injury,2015,117,339465,34.47
Males,North Carolina,50-54 yrs,Suicide Injury,2016,93,336878,27.61
Males,North Carolina,50-54 yrs,Suicide Injury,2017,105,334103,31.43
Males,North Carolina,55-59 yrs,Suicide Injury,2013,95,309409,30.7
Males,North Carolina,55-59 yrs,Suicide Injury,2014,100,314682,31.78
Males,North Carolina,55-59 yrs,Suicide Injury,2015,101,321038,31.46
Males,North Carolina,55-59 yrs,Suicide Injury,2016,92,326523,28.18
Males,North Carolina,55-59 yrs,Suicide Injury,2017,112,329908,33.95
Males,North Carolina,60-64 yrs,Suicide Injury,2013,80,268528,29.79
Males,North Carolina,60-64 yrs,Suicide Injury,2014,84,273907,30.67
Males,North Carolina,60-64 yrs,Suicide Injury,2015,81,280589,28.87
Males,North Carolina,60-64 yrs,Suicide Injury,2016,89,287956,30.91
Males,North Carolina,60-64 yrs,Suicide Injury,2017,76,296040,25.67
Males,North Carolina,65-69 yrs,Suicide Injury,2013,53,224980,23.56
Males,North Carolina,65-69 yrs,Suicide Injury,2014,71,235634,30.13
Males,North Carolina,65-69 yrs,Suicide Injury,2015,60,245861,24.4
Males,North Carolina,65-69 yrs,Suicide Injury,2016,53,256421,20.67
Males,North Carolina,65-69 yrs,Suicide Injury,2017,67,255063,26.27
Males,North Carolina,70-74 yrs,Suicide Injury,2013,46,156881,29.32
Males,North Carolina,70-74 yrs,Suicide Injury,2014,55,165099,33.31
Males,North Carolina,70-74 yrs,Suicide Injury,2015,49,172595,28.39
Males,North Carolina,70-74 yrs,Suicide Injury,2016,50,179215,27.9
Males,North Carolina,70-74 yrs,Suicide Injury,2017,61,196829,30.99
Males,North Carolina,75-79 yrs,Suicide Injury,2013,32,104819,30.53
Males,North Carolina,75-79 yrs,Suicide Injury,2014,34,108820,31.24
Males,North Carolina,75-79 yrs,Suicide Injury,2015,37,112262,32.96
Males,North Carolina,75-79 yrs,Suicide Injury,2016,44,116764,37.68
Males,North Carolina,75-79 yrs,Suicide Injury,2017,47,123398,38.09
Males,North Carolina,80-84 yrs,Suicide Injury,2013,23,67298,34.18
Males,North Carolina,80-84 yrs,Suicide Injury,2014,20,69035,28.97
Males,North Carolina,80-84 yrs,Suicide Injury,2015,32,71237,44.92
Males,North Carolina,80-84 yrs,Suicide Injury,2016,23,73719,31.2
Males,North Carolina,80-84 yrs,Suicide Injury,2017,40,75967,52.65
Males,North Carolina,85+ yrs,Suicide Injury,2013,23,52713,43.63
Males,North Carolina,85+ yrs,Suicide Injury,2014,25,54827,45.6
Males,North Carolina,85+ yrs,Suicide Injury,2015,39,57136,68.26
Males,North Carolina,85+ yrs,Suicide Injury,2016,26,59010,44.06
Males,North Carolina,85+ yrs,Suicide Injury,2017,38,60903,62.39
Males,North Carolina,Unknown yrs,Suicide Injury,2013,P,.,.
Males,North Carolina,Unknown yrs,Suicide Injury,2015,P,.,.
Males,North Carolina,Unknown yrs,Suicide Injury,2016,P,.,.
Females,North Carolina,00-04 yrs,Suicide Injury,2013,P,297913,.
Females,North Carolina,00-04 yrs,Suicide Injury,2014,P,296111,.
Females,North Carolina,00-04 yrs,Suicide Injury,2015,P,295290,.
Females,North Carolina,00-04 yrs,Suicide Injury,2016,P,296955,.
Females,North Carolina,00-04 yrs,Suicide Injury,2017,P,298253,.
Females,North Carolina,05-09 yrs,Suicide Injury,2013,P,315555,.
Females,North Carolina,05-09 yrs,Suicide Injury,2014,P,315490,.
Females,North Carolina,05-09 yrs,Suicide Injury,2015,P,314133,.
Females,North Carolina,05-09 yrs,Suicide Injury,2016,P,312733,.
Females,North Carolina,05-09 yrs,Suicide Injury,2017,P,310665,.
Females,North Carolina,10-14 yrs,Suicide Injury,2013,P,318775,.
Females,North Carolina,10-14 yrs,Suicide Injury,2014,P,319714,.
Females,North Carolina,10-14 yrs,Suicide Injury,2015,P,319001,.
Females,North Carolina,10-14 yrs,Suicide Injury,2016,P,319442,.
Females,North Carolina,10-14 yrs,Suicide Injury,2017,P,322735,.
Females,North Carolina,15-19 yrs,Suicide Injury,2013,P,317539,.
Females,North Carolina,15-19 yrs,Suicide Injury,2014,15,318999,4.7
Females,North Carolina,15-19 yrs,Suicide Injury,2015,15,323924,4.63
Females,North Carolina,15-19 yrs,Suicide Injury,2016,13,328911,3.95
Females,North Carolina,15-19 yrs,Suicide Injury,2017,11,331778,3.32
Females,North Carolina,20-24 yrs,Suicide Injury,2013,12,342138,3.51
Females,North Carolina,20-24 yrs,Suicide Injury,2014,22,341717,6.44
Females,North Carolina,20-24 yrs,Suicide Injury,2015,15,339302,4.42
Females,North Carolina,20-24 yrs,Suicide Injury,2016,22,336298,6.54
Females,North Carolina,20-24 yrs,Suicide Injury,2017,22,334435,6.58
Females,North Carolina,25-29 yrs,Suicide Injury,2013,15,322882,4.65
Females,North Carolina,25-29 yrs,Suicide Injury,2014,27,331120,8.15
Females,North Carolina,25-29 yrs,Suicide Injury,2015,12,339357,3.54
Females,North Carolina,25-29 yrs,Suicide Injury,2016,25,349179,7.16
Females,North Carolina,25-29 yrs,Suicide Injury,2017,26,357172,7.28
Females,North Carolina,30-34 yrs,Suicide Injury,2013,18,325467,5.53
Females,North Carolina,30-34 yrs,Suicide Injury,2014,28,325916,8.59
Females,North Carolina,30-34 yrs,Suicide Injury,2015,21,326047,6.44
Females,North Carolina,30-34 yrs,Suicide Injury,2016,17,328780,5.17
Females,North Carolina,30-34 yrs,Suicide Injury,2017,22,332287,6.62
Females,North Carolina,35-39 yrs,Suicide Injury,2013,26,318208,8.17
Females,North Carolina,35-39 yrs,Suicide Injury,2014,31,320223,9.68
Females,North Carolina,35-39 yrs,Suicide Injury,2015,24,324118,7.4
Females,North Carolina,35-39 yrs,Suicide Injury,2016,39,330042,11.82
Females,North Carolina,35-39 yrs,Suicide Injury,2017,36,334237,10.77
Females,North Carolina,40-44 yrs,Suicide Injury,2013,41,350534,11.7
Females,North Carolina,40-44 yrs,Suicide Injury,2014,38,346718,10.96
Females,North Carolina,40-44 yrs,Suicide Injury,2015,34,339644,10.01
Females,North Carolina,40-44 yrs,Suicide Injury,2016,26,329432,7.89
Females,North Carolina,40-44 yrs,Suicide Injury,2017,34,326748,10.41
Females,North Carolina,45-49 yrs,Suicide Injury,2013,40,344304,11.62
Females,North Carolina,45-49 yrs,Suicide Injury,2014,32,341073,9.38
Females,North Carolina,45-49 yrs,Suicide Injury,2015,39,344436,11.32
Females,North Carolina,45-49 yrs,Suicide Injury,2016,37,352763,10.49
Females,North Carolina,45-49 yrs,Suicide Injury,2017,40,356429,11.22
Females,North Carolina,50-54 yrs,Suicide Injury,2013,32,358294,8.93
Females,North Carolina,50-54 yrs,Suicide Injury,2014,46,361072,12.74
Females,North Carolina,50-54 yrs,Suicide Injury,2015,47,360723,13.03
Females,North Carolina,50-54 yrs,Suicide Injury,2016,47,356955,13.17
Females,North Carolina,50-54 yrs,Suicide Injury,2017,39,353227,11.04
Females,North Carolina,55-59 yrs,Suicide Injury,2013,32,339725,9.42
Females,North Carolina,55-59 yrs,Suicide Injury,2014,44,344662,12.77
Females,North Carolina,55-59 yrs,Suicide Injury,2015,51,350449,14.55
Females,North Carolina,55-59 yrs,Suicide Injury,2016,46,355727,12.93
Females,North Carolina,55-59 yrs,Suicide Injury,2017,36,359507,10.01
Females,North Carolina,60-64 yrs,Suicide Injury,2013,29,303716,9.55
Females,North Carolina,60-64 yrs,Suicide Injury,2014,30,311171,9.64
Females,North Carolina,60-64 yrs,Suicide Injury,2015,30,319907,9.38
Females,North Carolina,60-64 yrs,Suicide Injury,2016,25,327982,7.62
Females,North Carolina,60-64 yrs,Suicide Injury,2017,26,336223,7.73
Females,North Carolina,65-69 yrs,Suicide Injury,2013,18,256138,7.03
Females,North Carolina,65-69 yrs,Suicide Injury,2014,15,269265,5.57
Females,North Carolina,65-69 yrs,Suicide Injury,2015,19,282059,6.74
Females,North Carolina,65-69 yrs,Suicide Injury,2016,25,296475,8.43
Females,North Carolina,65-69 yrs,Suicide Injury,2017,25,297283,8.41
Females,North Carolina,70-74 yrs,Suicide Injury,2013,P,186430,.
Females,North Carolina,70-74 yrs,Suicide Injury,2014,12,196175,6.12
Females,North Carolina,70-74 yrs,Suicide Injury,2015,13,204793,6.35
Females,North Carolina,70-74 yrs,Suicide Injury,2016,13,212044,6.13
Females,North Carolina,70-74 yrs,Suicide Injury,2017,P,232306,.
Females,North Carolina,75-79 yrs,Suicide Injury,2013,P,137778,.
Females,North Carolina,75-79 yrs,Suicide Injury,2014,P,141846,.
Females,North Carolina,75-79 yrs,Suicide Injury,2015,10,144965,6.9
Females,North Carolina,75-79 yrs,Suicide Injury,2016,P,149601,.
Females,North Carolina,75-79 yrs,Suicide Injury,2017,P,157239,.
Females,North Carolina,80-84 yrs,Suicide Injury,2013,P,103560,.
Females,North Carolina,80-84 yrs,Suicide Injury,2014,P,104074,.
Females,North Carolina,80-84 yrs,Suicide Injury,2015,P,106160,.
Females,North Carolina,80-84 yrs,Suicide Injury,2016,P,108741,.
Females,North Carolina,80-84 yrs,Suicide Injury,2017,P,110415,.
Females,North Carolina,85+ yrs,Suicide Injury,2013,P,112684,.
Females,North Carolina,85+ yrs,Suicide Injury,2014,P,115525,.
Females,North Carolina,85+ yrs,Suicide Injury,2015,P,117280,.
Females,North Carolina,85+ yrs,Suicide Injury,2016,P,118591,.
Females,North Carolina,85+ yrs,Suicide Injury,2017,P,121042,.
Females,North Carolina,Unknown yrs,Suicide Injury,2016,P,.,.
Males,North Dakota,00-04 yrs,Suicide Injury,2013,P,25064,.
Males,North Dakota,00-04 yrs,Suicide Injury,2014,P,26250,.
Males,North Dakota,00-04 yrs,Suicide Injury,2015,P,27219,.
Males,North Dakota,00-04 yrs,Suicide Injury,2016,P,27633,.
Males,North Dakota,00-04 yrs,Suicide Injury,2017,P,27546,.
Males,North Dakota,05-09 yrs,Suicide Injury,2013,P,23941,.
Males,North Dakota,05-09 yrs,Suicide Injury,2014,P,24823,.
Males,North Dakota,05-09 yrs,Suicide Injury,2015,P,25386,.
Males,North Dakota,05-09 yrs,Suicide Injury,2016,P,25330,.
Males,North Dakota,05-09 yrs,Suicide Injury,2017,P,25206,.
Males,North Dakota,10-14 yrs,Suicide Injury,2013,P,21408,.
Males,North Dakota,10-14 yrs,Suicide Injury,2014,P,21977,.
Males,North Dakota,10-14 yrs,Suicide Injury,2015,P,22831,.
Males,North Dakota,10-14 yrs,Suicide Injury,2016,P,23274,.
Males,North Dakota,10-14 yrs,Suicide Injury,2017,P,23899,.
Males,North Dakota,15-19 yrs,Suicide Injury,2013,10,24976,40.04
Males,North Dakota,15-19 yrs,Suicide Injury,2014,P,24982,.
Males,North Dakota,15-19 yrs,Suicide Injury,2015,P,25151,.
Males,North Dakota,15-19 yrs,Suicide Injury,2016,P,24971,.
Males,North Dakota,15-19 yrs,Suicide Injury,2017,11,24662,44.6
Males,North Dakota,20-24 yrs,Suicide Injury,2013,22,36755,59.86
Males,North Dakota,20-24 yrs,Suicide Injury,2014,16,37406,42.77
Males,North Dakota,20-24 yrs,Suicide Injury,2015,P,37381,.
Males,North Dakota,20-24 yrs,Suicide Injury,2016,14,35844,39.06
Males,North Dakota,20-24 yrs,Suicide Injury,2017,16,34588,46.26
Males,North Dakota,25-29 yrs,Suicide Injury,2013,13,29772,43.67
Males,North Dakota,25-29 yrs,Suicide Injury,2014,12,31479,38.12
Males,North Dakota,25-29 yrs,Suicide Injury,2015,12,33347,35.99
Males,North Dakota,25-29 yrs,Suicide Injury,2016,15,33318,45.02
Males,North Dakota,25-29 yrs,Suicide Injury,2017,14,33221,42.14
Males,North Dakota,30-34 yrs,Suicide Injury,2013,P,26665,.
Males,North Dakota,30-34 yrs,Suicide Injury,2014,P,27919,.
Males,North Dakota,30-34 yrs,Suicide Injury,2015,12,29151,41.16
Males,North Dakota,30-34 yrs,Suicide Injury,2016,11,29401,37.41
Males,North Dakota,30-34 yrs,Suicide Injury,2017,24,29081,82.53
Males,North Dakota,35-39 yrs,Suicide Injury,2013,12,21687,55.33
Males,North Dakota,35-39 yrs,Suicide Injury,2014,P,22898,.
Males,North Dakota,35-39 yrs,Suicide Injury,2015,13,24327,53.44
Males,North Dakota,35-39 yrs,Suicide Injury,2016,P,25091,.
Males,North Dakota,35-39 yrs,Suicide Injury,2017,P,25820,.
Males,North Dakota,40-44 yrs,Suicide Injury,2013,P,20511,.
Males,North Dakota,40-44 yrs,Suicide Injury,2014,P,20722,.
Males,North Dakota,40-44 yrs,Suicide Injury,2015,11,21052,52.25
Males,North Dakota,40-44 yrs,Suicide Injury,2016,P,20834,.
Males,North Dakota,40-44 yrs,Suicide Injury,2017,P,21003,.
Males,North Dakota,45-49 yrs,Suicide Injury,2013,P,21163,.
Males,North Dakota,45-49 yrs,Suicide Injury,2014,P,20800,.
Males,North Dakota,45-49 yrs,Suicide Injury,2015,P,20877,.
Males,North Dakota,45-49 yrs,Suicide Injury,2016,12,20709,57.95
Males,North Dakota,45-49 yrs,Suicide Injury,2017,11,20421,53.87
Males,North Dakota,50-54 yrs,Suicide Injury,2013,P,25442,.
Males,North Dakota,50-54 yrs,Suicide Injury,2014,14,25115,55.74
Males,North Dakota,50-54 yrs,Suicide Injury,2015,12,24396,49.19
Males,North Dakota,50-54 yrs,Suicide Injury,2016,13,23048,56.4
Males,North Dakota,50-54 yrs,Suicide Injury,2017,11,21844,50.36
Males,North Dakota,55-59 yrs,Suicide Injury,2013,11,24948,44.09
Males,North Dakota,55-59 yrs,Suicide Injury,2014,16,25335,63.15
Males,North Dakota,55-59 yrs,Suicide Injury,2015,P,25648,.
Males,North Dakota,55-59 yrs,Suicide Injury,2016,P,25492,.
Males,North Dakota,55-59 yrs,Suicide Injury,2017,P,25060,.
Males,North Dakota,60-64 yrs,Suicide Injury,2013,P,21277,.
Males,North Dakota,60-64 yrs,Suicide Injury,2014,P,21969,.
Males,North Dakota,60-64 yrs,Suicide Injury,2015,P,22635,.
Males,North Dakota,60-64 yrs,Suicide Injury,2016,P,23101,.
Males,North Dakota,60-64 yrs,Suicide Injury,2017,P,23209,.
Males,North Dakota,65-69 yrs,Suicide Injury,2013,P,15095,.
Males,North Dakota,65-69 yrs,Suicide Injury,2014,P,15817,.
Males,North Dakota,65-69 yrs,Suicide Injury,2015,P,16806,.
Males,North Dakota,65-69 yrs,Suicide Injury,2016,P,17873,.
Males,North Dakota,65-69 yrs,Suicide Injury,2017,P,18379,.
Males,North Dakota,70-74 yrs,Suicide Injury,2013,P,10427,.
Males,North Dakota,70-74 yrs,Suicide Injury,2014,P,10910,.
Males,North Dakota,70-74 yrs,Suicide Injury,2015,P,11269,.
Males,North Dakota,70-74 yrs,Suicide Injury,2016,P,11551,.
Males,North Dakota,70-74 yrs,Suicide Injury,2017,P,12549,.
Males,North Dakota,75-79 yrs,Suicide Injury,2013,P,7925,.
Males,North Dakota,75-79 yrs,Suicide Injury,2014,P,8020,.
Males,North Dakota,75-79 yrs,Suicide Injury,2015,P,7993,.
Males,North Dakota,75-79 yrs,Suicide Injury,2016,P,8098,.
Males,North Dakota,75-79 yrs,Suicide Injury,2017,P,8349,.
Males,North Dakota,80-84 yrs,Suicide Injury,2013,P,6134,.
Males,North Dakota,80-84 yrs,Suicide Injury,2014,P,6046,.
Males,North Dakota,80-84 yrs,Suicide Injury,2015,P,6068,.
Males,North Dakota,80-84 yrs,Suicide Injury,2016,P,6044,.
Males,North Dakota,80-84 yrs,Suicide Injury,2017,P,6082,.
Males,North Dakota,85+ yrs,Suicide Injury,2013,P,6029,.
Males,North Dakota,85+ yrs,Suicide Injury,2014,P,6132,.
Males,North Dakota,85+ yrs,Suicide Injury,2015,P,6274,.
Males,North Dakota,85+ yrs,Suicide Injury,2016,P,6324,.
Males,North Dakota,85+ yrs,Suicide Injury,2017,P,6380,.
Females,North Dakota,00-04 yrs,Suicide Injury,2013,P,24204,.
Females,North Dakota,00-04 yrs,Suicide Injury,2014,P,25109,.
Females,North Dakota,00-04 yrs,Suicide Injury,2015,P,26267,.
Females,North Dakota,00-04 yrs,Suicide Injury,2016,P,26458,.
Females,North Dakota,00-04 yrs,Suicide Injury,2017,P,26497,.
Females,North Dakota,05-09 yrs,Suicide Injury,2013,P,22789,.
Females,North Dakota,05-09 yrs,Suicide Injury,2014,P,23530,.
Females,North Dakota,05-09 yrs,Suicide Injury,2015,P,24260,.
Females,North Dakota,05-09 yrs,Suicide Injury,2016,P,24242,.
Females,North Dakota,05-09 yrs,Suicide Injury,2017,P,24218,.
Females,North Dakota,10-14 yrs,Suicide Injury,2013,P,20254,.
Females,North Dakota,10-14 yrs,Suicide Injury,2014,P,21000,.
Females,North Dakota,10-14 yrs,Suicide Injury,2015,P,21663,.
Females,North Dakota,10-14 yrs,Suicide Injury,2016,P,22185,.
Females,North Dakota,10-14 yrs,Suicide Injury,2017,P,22587,.
Females,North Dakota,15-19 yrs,Suicide Injury,2013,P,23211,.
Females,North Dakota,15-19 yrs,Suicide Injury,2014,P,23179,.
Females,North Dakota,15-19 yrs,Suicide Injury,2015,P,23196,.
Females,North Dakota,15-19 yrs,Suicide Injury,2016,P,22876,.
Females,North Dakota,15-19 yrs,Suicide Injury,2017,P,22705,.
Females,North Dakota,20-24 yrs,Suicide Injury,2013,P,31303,.
Females,North Dakota,20-24 yrs,Suicide Injury,2014,P,31935,.
Females,North Dakota,20-24 yrs,Suicide Injury,2015,P,32175,.
Females,North Dakota,20-24 yrs,Suicide Injury,2016,P,31158,.
Females,North Dakota,20-24 yrs,Suicide Injury,2017,P,30303,.
Females,North Dakota,25-29 yrs,Suicide Injury,2013,P,24807,.
Females,North Dakota,25-29 yrs,Suicide Injury,2014,P,25674,.
Females,North Dakota,25-29 yrs,Suicide Injury,2015,P,26882,.
Females,North Dakota,25-29 yrs,Suicide Injury,2016,P,27141,.
Females,North Dakota,25-29 yrs,Suicide Injury,2017,P,27373,.
Females,North Dakota,30-34 yrs,Suicide Injury,2013,P,23409,.
Females,North Dakota,30-34 yrs,Suicide Injury,2014,P,24131,.
Females,North Dakota,30-34 yrs,Suicide Injury,2015,P,24959,.
Females,North Dakota,30-34 yrs,Suicide Injury,2016,P,25036,.
Females,North Dakota,30-34 yrs,Suicide Injury,2017,P,24578,.
Females,North Dakota,35-39 yrs,Suicide Injury,2013,P,19061,.
Females,North Dakota,35-39 yrs,Suicide Injury,2014,P,20019,.
Females,North Dakota,35-39 yrs,Suicide Injury,2015,P,21021,.
Females,North Dakota,35-39 yrs,Suicide Injury,2016,P,21856,.
Females,North Dakota,35-39 yrs,Suicide Injury,2017,P,22682,.
Females,North Dakota,40-44 yrs,Suicide Injury,2013,P,18757,.
Females,North Dakota,40-44 yrs,Suicide Injury,2014,P,18711,.
Females,North Dakota,40-44 yrs,Suicide Injury,2015,P,18835,.
Females,North Dakota,40-44 yrs,Suicide Injury,2016,P,18535,.
Females,North Dakota,40-44 yrs,Suicide Injury,2017,P,18641,.
Females,North Dakota,45-49 yrs,Suicide Injury,2013,P,20167,.
Females,North Dakota,45-49 yrs,Suicide Injury,2014,P,19692,.
Females,North Dakota,45-49 yrs,Suicide Injury,2015,P,19463,.
Females,North Dakota,45-49 yrs,Suicide Injury,2016,P,19337,.
Females,North Dakota,45-49 yrs,Suicide Injury,2017,P,19015,.
Females,North Dakota,50-54 yrs,Suicide Injury,2013,P,24535,.
Females,North Dakota,50-54 yrs,Suicide Injury,2014,P,24055,.
Females,North Dakota,50-54 yrs,Suicide Injury,2015,P,23430,.
Females,North Dakota,50-54 yrs,Suicide Injury,2016,P,22174,.
Females,North Dakota,50-54 yrs,Suicide Injury,2017,P,21014,.
Females,North Dakota,55-59 yrs,Suicide Injury,2013,P,24307,.
Females,North Dakota,55-59 yrs,Suicide Injury,2014,P,24637,.
Females,North Dakota,55-59 yrs,Suicide Injury,2015,P,24771,.
Females,North Dakota,55-59 yrs,Suicide Injury,2016,P,24668,.
Females,North Dakota,55-59 yrs,Suicide Injury,2017,P,24376,.
Females,North Dakota,60-64 yrs,Suicide Injury,2013,P,19831,.
Females,North Dakota,60-64 yrs,Suicide Injury,2014,P,20611,.
Females,North Dakota,60-64 yrs,Suicide Injury,2015,P,21514,.
Females,North Dakota,60-64 yrs,Suicide Injury,2016,P,22099,.
Females,North Dakota,60-64 yrs,Suicide Injury,2017,P,22636,.
Females,North Dakota,65-69 yrs,Suicide Injury,2013,P,15090,.
Females,North Dakota,65-69 yrs,Suicide Injury,2014,P,15676,.
Females,North Dakota,65-69 yrs,Suicide Injury,2015,P,16272,.
Females,North Dakota,65-69 yrs,Suicide Injury,2016,P,17201,.
Females,North Dakota,65-69 yrs,Suicide Injury,2017,P,17635,.
Females,North Dakota,70-74 yrs,Suicide Injury,2013,P,11353,.
Females,North Dakota,70-74 yrs,Suicide Injury,2014,P,11613,.
Females,North Dakota,70-74 yrs,Suicide Injury,2015,P,12008,.
Females,North Dakota,70-74 yrs,Suicide Injury,2016,P,12307,.
Females,North Dakota,70-74 yrs,Suicide Injury,2017,P,13187,.
Females,North Dakota,75-79 yrs,Suicide Injury,2013,P,9978,.
Females,North Dakota,75-79 yrs,Suicide Injury,2014,P,9898,.
Females,North Dakota,75-79 yrs,Suicide Injury,2015,P,9791,.
Females,North Dakota,75-79 yrs,Suicide Injury,2016,P,9740,.
Females,North Dakota,75-79 yrs,Suicide Injury,2017,P,9857,.
Females,North Dakota,80-84 yrs,Suicide Injury,2013,P,8840,.
Females,North Dakota,80-84 yrs,Suicide Injury,2014,P,8676,.
Females,North Dakota,80-84 yrs,Suicide Injury,2015,P,8535,.
Females,North Dakota,80-84 yrs,Suicide Injury,2016,P,8518,.
Females,North Dakota,80-84 yrs,Suicide Injury,2017,P,8521,.
Females,North Dakota,85+ yrs,Suicide Injury,2013,P,11793,.
